item_id,timestamp,target_value,location
1,2021-10-30 08:45:00,371.157,13.066_80.268
1,2021-10-30 09:00:00,366.366,13.066_80.268
1,2021-10-30 09:15:00,409.733,13.066_80.268
1,2021-10-30 09:30:00,421.14,13.066_80.268
1,2021-10-30 09:45:00,376.595,13.066_80.268
1,2021-10-30 10:00:00,422.763,13.066_80.268
1,2021-10-30 10:15:00,435.716,13.066_80.268
1,2021-10-30 10:30:00,428.109,13.066_80.268
1,2021-10-30 10:45:00,386.309,13.066_80.268
1,2021-10-30 11:00:00,385.171,13.066_80.268
1,2021-10-30 11:15:00,424.296,13.066_80.268
1,2021-10-30 11:30:00,425.122,13.066_80.268
1,2021-10-30 11:45:00,382.737,13.066_80.268
1,2021-10-30 12:00:00,378.312,13.066_80.268
1,2021-10-30 12:15:00,381.986,13.066_80.268
1,2021-10-30 12:30:00,377.662,13.066_80.268
1,2021-10-30 12:45:00,347.512,13.066_80.268
1,2021-10-30 13:00:00,333.824,13.066_80.268
1,2021-10-30 13:15:00,336.881,13.066_80.268
1,2021-10-30 13:30:00,340.326,13.066_80.268
1,2021-10-30 13:45:00,313.251,13.066_80.268
1,2021-10-30 14:00:00,338.997,13.066_80.268
1,2021-10-30 14:15:00,347.119,13.066_80.268
1,2021-10-30 14:30:00,341.809,13.066_80.268
1,2021-10-30 14:45:00,342.526,13.066_80.268
1,2021-10-30 15:00:00,344.349,13.066_80.268
1,2021-10-30 15:15:00,357.952,13.066_80.268
1,2021-10-30 15:30:00,362.242,13.066_80.268
1,2021-10-30 15:45:00,324.756,13.066_80.268
1,2021-10-30 16:00:00,348.696,13.066_80.268
1,2021-10-30 16:15:00,353.403,13.066_80.268
1,2021-10-30 16:30:00,378.807,13.066_80.268
1,2021-10-30 16:45:00,313.273,13.066_80.268
1,2021-10-30 17:00:00,328.046,13.066_80.268
1,2021-10-30 17:15:00,294.166,13.066_80.268
1,2021-10-30 17:30:00,319.422,13.066_80.268
1,2021-10-30 17:45:00,365.098,13.066_80.268
1,2021-10-30 18:00:00,398.534,13.066_80.268
1,2021-10-30 18:15:00,360.557,13.066_80.268
1,2021-10-30 18:30:00,363.359,13.066_80.268
1,2021-10-30 18:45:00,365.475,13.066_80.268
1,2021-10-30 19:00:00,342.188,13.066_80.268
1,2021-10-30 19:15:00,342.35,13.066_80.268
1,2021-10-30 19:30:00,359.329,13.066_80.268
1,2021-10-30 19:45:00,353.553,13.066_80.268
1,2021-10-30 20:00:00,336.391,13.066_80.268
1,2021-10-30 20:15:00,319.708,13.066_80.268
1,2021-10-30 20:30:00,355.846,13.066_80.268
1,2021-10-30 20:45:00,399.235,13.066_80.268
1,2021-10-30 21:00:00,355.266,13.066_80.268
1,2021-10-30 21:15:00,368.668,13.066_80.268
1,2021-10-30 21:30:00,381.787,13.066_80.268
1,2021-10-30 21:45:00,372.069,13.066_80.268
1,2021-10-30 22:00:00,329.127,13.066_80.268
1,2021-10-30 22:15:00,305.683,13.066_80.268
1,2021-10-30 22:30:00,379.919,13.066_80.268
1,2021-10-30 22:45:00,378.665,13.066_80.268
1,2021-10-30 23:00:00,346.563,13.066_80.268
1,2021-10-30 23:15:00,350.223,13.066_80.268
1,2021-10-30 23:30:00,363.545,13.066_80.268
1,2021-10-30 23:45:00,379.472,13.066_80.268
1,2021-10-31 00:00:00,409.698,13.066_80.268
1,2021-10-31 00:15:00,339.662,13.066_80.268
1,2021-10-31 00:30:00,368.144,13.066_80.268
1,2021-10-31 00:45:00,350.377,13.066_80.268
1,2021-10-31 01:00:00,224.297,13.066_80.268
1,2021-10-31 01:15:00,174.246,13.066_80.268
1,2021-10-31 01:30:00,175.506,13.066_80.268
1,2021-10-31 01:45:00,171.465,13.066_80.268
1,2021-10-31 02:00:00,267.251,13.066_80.268
1,2021-10-31 02:15:00,283.488,13.066_80.268
1,2021-10-31 02:30:00,330.241,13.066_80.268
1,2021-10-31 02:45:00,354.886,13.066_80.268
1,2021-10-31 03:00:00,323.427,13.066_80.268
1,2021-10-31 03:15:00,310.287,13.066_80.268
1,2021-10-31 03:30:00,350.566,13.066_80.268
1,2021-10-31 03:45:00,347.798,13.066_80.268
1,2021-10-31 04:00:00,319.521,13.066_80.268
1,2021-10-31 04:15:00,332.176,13.066_80.268
1,2021-10-31 04:30:00,339.081,13.066_80.268
1,2021-10-31 04:45:00,345.201,13.066_80.268
1,2021-10-31 05:00:00,312.499,13.066_80.268
1,2021-10-31 05:15:00,288.545,13.066_80.268
1,2021-10-31 05:30:00,331.046,13.066_80.268
1,2021-10-31 05:45:00,349.079,13.066_80.268
1,2021-10-31 06:00:00,312.552,13.066_80.268
1,2021-10-31 06:15:00,304.369,13.066_80.268
1,2021-10-31 06:30:00,311.335,13.066_80.268
1,2021-10-31 06:45:00,301.361,13.066_80.268
1,2021-10-31 07:00:00,255.969,13.066_80.268
1,2021-10-31 07:15:00,242.238,13.066_80.268
1,2021-10-31 07:30:00,258.653,13.066_80.268
1,2021-10-31 07:45:00,271.481,13.066_80.268
1,2021-10-31 08:00:00,246.164,13.066_80.268
1,2021-10-31 08:15:00,269.622,13.066_80.268
1,2021-10-31 08:30:00,307.521,13.066_80.268
1,2021-10-31 08:45:00,309.335,13.066_80.268
1,2021-10-31 09:00:00,293.849,13.066_80.268
1,2021-10-31 09:15:00,314.257,13.066_80.268
1,2021-10-31 09:30:00,310.889,13.066_80.268
1,2021-10-31 09:45:00,313.415,13.066_80.268
1,2021-10-31 10:00:00,291.405,13.066_80.268
1,2021-10-31 10:15:00,323.367,13.066_80.268
1,2021-10-31 10:30:00,300.531,13.066_80.268
1,2021-10-31 10:45:00,327.599,13.066_80.268
1,2021-10-31 11:00:00,231.285,13.066_80.268
1,2021-10-31 11:15:00,225.603,13.066_80.268
1,2021-10-31 11:30:00,223.459,13.066_80.268
1,2021-10-31 11:45:00,229.535,13.066_80.268
1,2021-10-31 12:00:00,201.158,13.066_80.268
1,2021-10-31 12:15:00,242.451,13.066_80.268
1,2021-10-31 12:30:00,294.605,13.066_80.268
1,2021-10-31 12:45:00,282.629,13.066_80.268
1,2021-10-31 13:00:00,239.326,13.066_80.268
1,2021-10-31 13:15:00,248.054,13.066_80.268
1,2021-10-31 13:30:00,269.265,13.066_80.268
1,2021-10-31 13:45:00,257.587,13.066_80.268
1,2021-10-31 14:00:00,249.721,13.066_80.268
1,2021-10-31 14:15:00,259.705,13.066_80.268
1,2021-10-31 14:30:00,271.855,13.066_80.268
1,2021-10-31 14:45:00,294.291,13.066_80.268
1,2021-10-31 15:00:00,270.698,13.066_80.268
1,2021-10-31 15:15:00,314.495,13.066_80.268
1,2021-10-31 15:30:00,309.863,13.066_80.268
1,2021-10-31 15:45:00,300.522,13.066_80.268
1,2021-10-31 16:00:00,262.128,13.066_80.268
1,2021-10-31 16:15:00,268.561,13.066_80.268
1,2021-10-31 16:30:00,276.632,13.066_80.268
1,2021-10-31 16:45:00,310.084,13.066_80.268
1,2021-10-31 17:00:00,257.414,13.066_80.268
1,2021-10-31 17:15:00,260.709,13.066_80.268
1,2021-10-31 17:30:00,294.201,13.066_80.268
1,2021-10-31 17:45:00,328.051,13.066_80.268
1,2021-10-31 18:00:00,243.314,13.066_80.268
1,2021-10-31 18:15:00,205.345,13.066_80.268
1,2021-10-31 18:30:00,279.446,13.066_80.268
1,2021-10-31 18:45:00,257.545,13.066_80.268
1,2021-10-31 19:00:00,218.476,13.066_80.268
1,2021-10-31 19:15:00,242.405,13.066_80.268
1,2021-10-31 19:30:00,260.182,13.066_80.268
1,2021-10-31 19:45:00,272.596,13.066_80.268
1,2021-10-31 20:00:00,244.353,13.066_80.268
1,2021-10-31 20:15:00,250.427,13.066_80.268
1,2021-10-31 20:30:00,286.025,13.066_80.268
1,2021-10-31 20:45:00,284.343,13.066_80.268
1,2021-10-31 21:00:00,244.572,13.066_80.268
1,2021-10-31 21:15:00,256.392,13.066_80.268
1,2021-10-31 21:30:00,288.233,13.066_80.268
1,2021-10-31 21:45:00,272.553,13.066_80.268
1,2021-10-31 22:00:00,253.912,13.066_80.268
1,2021-10-31 22:15:00,287.666,13.066_80.268
1,2021-10-31 22:30:00,300.422,13.066_80.268
1,2021-10-31 22:45:00,290.142,13.066_80.268
1,2021-10-31 23:00:00,266.979,13.066_80.268
1,2021-10-31 23:15:00,276.119,13.066_80.268
1,2021-10-31 23:30:00,350.575,13.066_80.268
1,2021-10-31 23:45:00,355.656,13.066_80.268
1,2021-11-01 00:00:00,273.051,13.066_80.268
1,2021-11-01 00:15:00,423.449,13.066_80.268
1,2021-11-01 00:30:00,445.684,13.066_80.268
1,2021-11-01 00:45:00,470.021,13.066_80.268
1,2021-11-01 01:00:00,429.774,13.066_80.268
1,2021-11-01 01:15:00,459.907,13.066_80.268
1,2021-11-01 01:30:00,483.672,13.066_80.268
1,2021-11-01 01:45:00,476.202,13.066_80.268
1,2021-11-01 02:00:00,471.237,13.066_80.268
1,2021-11-01 02:15:00,453.708,13.066_80.268
1,2021-11-01 02:30:00,486.862,13.066_80.268
1,2021-11-01 02:45:00,446.898,13.066_80.268
1,2021-11-01 03:00:00,472.124,13.066_80.268
1,2021-11-01 03:15:00,464.423,13.066_80.268
1,2021-11-01 03:30:00,479.833,13.066_80.268
1,2021-11-01 03:45:00,478.477,13.066_80.268
1,2021-11-01 04:00:00,459.247,13.066_80.268
1,2021-11-01 04:15:00,476.865,13.066_80.268
1,2021-11-01 04:30:00,494.29,13.066_80.268
1,2021-11-01 04:45:00,495.183,13.066_80.268
1,2021-11-01 05:00:00,441.677,13.066_80.268
1,2021-11-01 05:15:00,434.275,13.066_80.268
1,2021-11-01 05:30:00,498.369,13.066_80.268
1,2021-11-01 05:45:00,533.458,13.066_80.268
1,2021-11-01 06:00:00,484.777,13.066_80.268
1,2021-11-01 06:15:00,502.491,13.066_80.268
1,2021-11-01 06:30:00,512.387,13.066_80.268
1,2021-11-01 06:45:00,441.852,13.066_80.268
1,2021-11-01 07:00:00,347.435,13.066_80.268
1,2021-11-01 07:15:00,352.501,13.066_80.268
1,2021-11-01 07:30:00,362.67,13.066_80.268
1,2021-11-01 07:45:00,353.448,13.066_80.268
1,2021-11-01 08:00:00,337.785,13.066_80.268
1,2021-11-01 08:15:00,352.722,13.066_80.268
1,2021-11-01 08:30:00,391.356,13.066_80.268
1,2021-11-01 08:45:00,381.529,13.066_80.268
1,2021-11-01 09:00:00,403.458,13.066_80.268
1,2021-11-01 09:15:00,372.412,13.066_80.268
1,2021-11-01 09:30:00,372.904,13.066_80.268
1,2021-11-01 09:45:00,368.386,13.066_80.268
1,2021-11-01 10:00:00,340.298,13.066_80.268
1,2021-11-01 10:15:00,376.047,13.066_80.268
1,2021-11-01 10:30:00,349.664,13.066_80.268
1,2021-11-01 10:45:00,378.523,13.066_80.268
1,2021-11-01 11:00:00,315.892,13.066_80.268
1,2021-11-01 11:15:00,313.846,13.066_80.268
1,2021-11-01 11:30:00,348.005,13.066_80.268
1,2021-11-01 11:45:00,348.065,13.066_80.268
1,2021-11-01 12:00:00,301.841,13.066_80.268
1,2021-11-01 12:15:00,295.863,13.066_80.268
1,2021-11-01 12:30:00,334.596,13.066_80.268
1,2021-11-01 12:45:00,327.933,13.066_80.268
1,2021-11-01 13:00:00,302.612,13.066_80.268
1,2021-11-01 13:15:00,305.196,13.066_80.268
1,2021-11-01 13:30:00,311.791,13.066_80.268
1,2021-11-01 13:45:00,303.082,13.066_80.268
1,2021-11-01 14:00:00,292.992,13.066_80.268
1,2021-11-01 14:15:00,302.776,13.066_80.268
1,2021-11-01 14:30:00,318.615,13.066_80.268
1,2021-11-01 14:45:00,323.781,13.066_80.268
1,2021-11-01 15:00:00,290.081,13.066_80.268
1,2021-11-01 15:15:00,305.806,13.066_80.268
1,2021-11-01 15:30:00,328.811,13.066_80.268
1,2021-11-01 15:45:00,313.686,13.066_80.268
1,2021-11-01 16:00:00,299.264,13.066_80.268
1,2021-11-01 16:15:00,321.092,13.066_80.268
1,2021-11-01 16:30:00,344.631,13.066_80.268
1,2021-11-01 16:45:00,358.274,13.066_80.268
1,2021-11-01 17:00:00,296.166,13.066_80.268
1,2021-11-01 17:15:00,296.416,13.066_80.268
1,2021-11-01 17:30:00,327.503,13.066_80.268
1,2021-11-01 17:45:00,403.618,13.066_80.268
1,2021-11-01 18:00:00,362.541,13.066_80.268
1,2021-11-01 18:15:00,354.258,13.066_80.268
1,2021-11-01 18:30:00,400.106,13.066_80.268
1,2021-11-01 18:45:00,343.99,13.066_80.268
1,2021-11-01 19:00:00,319.654,13.066_80.268
1,2021-11-01 19:15:00,291.393,13.066_80.268
1,2021-11-01 19:30:00,368.196,13.066_80.268
1,2021-11-01 19:45:00,345.431,13.066_80.268
1,2021-11-01 20:00:00,310.85,13.066_80.268
1,2021-11-01 20:15:00,316.427,13.066_80.268
1,2021-11-01 20:30:00,345.002,13.066_80.268
1,2021-11-01 20:45:00,353.354,13.066_80.268
1,2021-11-01 21:00:00,302.305,13.066_80.268
1,2021-11-01 21:15:00,331.281,13.066_80.268
1,2021-11-01 21:30:00,394.333,13.066_80.268
1,2021-11-01 21:45:00,404.288,13.066_80.268
1,2021-11-01 22:00:00,465.308,13.066_80.268
1,2021-11-01 22:15:00,485.897,13.066_80.268
1,2021-11-01 22:30:00,493.645,13.066_80.268
1,2021-11-01 22:45:00,499.726,13.066_80.268
1,2021-11-01 23:00:00,489.113,13.066_80.268
1,2021-11-01 23:15:00,475.731,13.066_80.268
1,2021-11-01 23:30:00,491.916,13.066_80.268
1,2021-11-01 23:45:00,520.882,13.066_80.268
1,2021-11-02 00:00:00,368.371,13.066_80.268
1,2021-11-02 00:15:00,527.078,13.066_80.268
1,2021-11-02 00:30:00,525.537,13.066_80.268
1,2021-11-02 00:45:00,490.679,13.066_80.268
1,2021-11-02 01:00:00,477.147,13.066_80.268
1,2021-11-02 01:15:00,495.414,13.066_80.268
1,2021-11-02 01:30:00,520.52,13.066_80.268
1,2021-11-02 01:45:00,521.693,13.066_80.268
1,2021-11-02 02:00:00,431.155,13.066_80.268
1,2021-11-02 02:15:00,423.642,13.066_80.268
1,2021-11-02 02:30:00,503.879,13.066_80.268
1,2021-11-02 02:45:00,537.322,13.066_80.268
1,2021-11-02 03:00:00,513.278,13.066_80.268
1,2021-11-02 03:15:00,508.818,13.066_80.268
1,2021-11-02 03:30:00,524.122,13.066_80.268
1,2021-11-02 03:45:00,529.851,13.066_80.268
1,2021-11-02 04:00:00,467.988,13.066_80.268
1,2021-11-02 04:15:00,501.965,13.066_80.268
1,2021-11-02 04:30:00,463.394,13.066_80.268
1,2021-11-02 04:45:00,394.324,13.066_80.268
1,2021-11-02 05:00:00,366.927,13.066_80.268
1,2021-11-02 05:15:00,340.547,13.066_80.268
1,2021-11-02 05:30:00,384.201,13.066_80.268
1,2021-11-02 05:45:00,387.328,13.066_80.268
1,2021-11-02 06:00:00,358.738,13.066_80.268
1,2021-11-02 06:15:00,351.278,13.066_80.268
1,2021-11-02 06:30:00,381.51,13.066_80.268
1,2021-11-02 06:45:00,377.428,13.066_80.268
1,2021-11-02 07:00:00,338.605,13.066_80.268
1,2021-11-02 07:15:00,321.587,13.066_80.268
1,2021-11-02 07:30:00,346.864,13.066_80.268
1,2021-11-02 07:45:00,326.828,13.066_80.268
1,2021-11-02 08:00:00,289.971,13.066_80.268
1,2021-11-02 08:15:00,291.958,13.066_80.268
1,2021-11-02 08:30:00,332.211,13.066_80.268
1,2021-11-02 08:45:00,345.165,13.066_80.268
1,2021-11-02 09:00:00,350.484,13.066_80.268
1,2021-11-02 09:15:00,360.229,13.066_80.268
1,2021-11-02 09:30:00,365.516,13.066_80.268
1,2021-11-02 09:45:00,333.637,13.066_80.268
1,2021-11-02 10:00:00,296.197,13.066_80.268
1,2021-11-02 10:15:00,372.291,13.066_80.268
1,2021-11-02 10:30:00,382.985,13.066_80.268
1,2021-11-02 10:45:00,404.031,13.066_80.268
1,2021-11-02 11:00:00,360.82,13.066_80.268
1,2021-11-02 11:15:00,359.994,13.066_80.268
1,2021-11-02 11:30:00,372.347,13.066_80.268
1,2021-11-02 11:45:00,360.614,13.066_80.268
1,2021-11-02 12:00:00,334.648,13.066_80.268
1,2021-11-02 12:15:00,342.499,13.066_80.268
1,2021-11-02 12:30:00,342.802,13.066_80.268
1,2021-11-02 12:45:00,344.567,13.066_80.268
1,2021-11-02 13:00:00,318.649,13.066_80.268
1,2021-11-02 13:15:00,307.9,13.066_80.268
1,2021-11-02 13:30:00,347.939,13.066_80.268
1,2021-11-02 13:45:00,344.301,13.066_80.268
1,2021-11-02 14:00:00,312.435,13.066_80.268
1,2021-11-02 14:15:00,332.784,13.066_80.268
1,2021-11-02 14:30:00,357.139,13.066_80.268
1,2021-11-02 14:45:00,341.039,13.066_80.268
1,2021-11-02 15:00:00,307.546,13.066_80.268
1,2021-11-02 15:15:00,320.241,13.066_80.268
1,2021-11-02 15:30:00,348.5,13.066_80.268
1,2021-11-02 15:45:00,360.905,13.066_80.268
1,2021-11-02 16:00:00,323.981,13.066_80.268
1,2021-11-02 16:15:00,345.612,13.066_80.268
1,2021-11-02 16:30:00,366.214,13.066_80.268
1,2021-11-02 16:45:00,384.807,13.066_80.268
1,2021-11-02 17:00:00,349.044,13.066_80.268
1,2021-11-02 17:15:00,358.477,13.066_80.268
1,2021-11-02 17:30:00,394.822,13.066_80.268
1,2021-11-02 17:45:00,437.766,13.066_80.268
1,2021-11-02 18:00:00,396.284,13.066_80.268
1,2021-11-02 18:15:00,395.666,13.066_80.268
1,2021-11-02 18:30:00,411.906,13.066_80.268
1,2021-11-02 18:45:00,373.027,13.066_80.268
1,2021-11-02 19:00:00,325.649,13.066_80.268
1,2021-11-02 19:15:00,324.52,13.066_80.268
1,2021-11-02 19:30:00,360.271,13.066_80.268
1,2021-11-02 19:45:00,371.563,13.066_80.268
1,2021-11-02 20:00:00,344.593,13.066_80.268
1,2021-11-02 20:15:00,352.518,13.066_80.268
1,2021-11-02 20:30:00,379.6,13.066_80.268
1,2021-11-02 20:45:00,364.52,13.066_80.268
1,2021-11-02 21:00:00,340.656,13.066_80.268
1,2021-11-02 21:15:00,359.724,13.066_80.268
1,2021-11-02 21:30:00,381.02,13.066_80.268
1,2021-11-02 21:45:00,369.106,13.066_80.268
1,2021-11-02 22:00:00,341.257,13.066_80.268
1,2021-11-02 22:15:00,354.476,13.066_80.268
1,2021-11-02 22:30:00,346.646,13.066_80.268
1,2021-11-02 22:45:00,353.605,13.066_80.268
1,2021-11-02 23:00:00,345.67,13.066_80.268
1,2021-11-02 23:15:00,331.731,13.066_80.268
1,2021-11-02 23:30:00,370.287,13.066_80.268
1,2021-11-02 23:45:00,441.025,13.066_80.268
1,2021-11-03 00:00:00,405.921,13.066_80.268
1,2021-11-07 00:15:00,140.413,13.066_80.268
1,2021-11-07 00:30:00,166.69,13.066_80.268
1,2021-11-07 00:45:00,183.243,13.066_80.268
1,2021-11-07 01:00:00,155.458,13.066_80.268
1,2021-11-03 00:15:00,513.142,13.066_80.268
1,2021-11-03 00:30:00,518.734,13.066_80.268
1,2021-11-03 00:45:00,527.061,13.066_80.268
1,2021-11-03 01:00:00,491.94,13.066_80.268
1,2021-11-03 01:15:00,450.001,13.066_80.268
1,2021-11-03 01:30:00,471.665,13.066_80.268
1,2021-11-03 01:45:00,506.447,13.066_80.268
1,2021-11-03 02:00:00,471.654,13.066_80.268
1,2021-11-03 02:15:00,473.771,13.066_80.268
1,2021-11-03 02:30:00,503.989,13.066_80.268
1,2021-11-03 02:45:00,516.158,13.066_80.268
1,2021-11-03 03:00:00,443.923,13.066_80.268
1,2021-11-03 03:15:00,419.341,13.066_80.268
1,2021-11-03 03:30:00,504.303,13.066_80.268
1,2021-11-03 03:45:00,487.875,13.066_80.268
1,2021-11-03 04:00:00,473.259,13.066_80.268
1,2021-11-03 04:15:00,473.545,13.066_80.268
1,2021-11-03 04:30:00,488.313,13.066_80.268
1,2021-11-03 04:45:00,486.948,13.066_80.268
1,2021-11-03 05:00:00,422.484,13.066_80.268
1,2021-11-03 05:15:00,471.026,13.066_80.268
1,2021-11-03 05:30:00,508.488,13.066_80.268
1,2021-11-03 05:45:00,509.408,13.066_80.268
1,2021-11-03 06:00:00,435.988,13.066_80.268
1,2021-11-03 06:15:00,459.182,13.066_80.268
1,2021-11-03 06:30:00,380.172,13.066_80.268
1,2021-11-03 06:45:00,379.167,13.066_80.268
1,2021-11-03 07:00:00,354.968,13.066_80.268
1,2021-11-03 07:15:00,344.546,13.066_80.268
1,2021-11-03 07:30:00,358.064,13.066_80.268
1,2021-11-03 07:45:00,336.183,13.066_80.268
1,2021-11-03 08:00:00,347.512,13.066_80.268
1,2021-11-03 08:15:00,337.898,13.066_80.268
1,2021-11-03 08:30:00,368.854,13.066_80.268
1,2021-11-03 08:45:00,361.241,13.066_80.268
1,2021-11-03 09:00:00,360.554,13.066_80.268
1,2021-11-03 09:15:00,381.206,13.066_80.268
1,2021-11-03 09:30:00,380.561,13.066_80.268
1,2021-11-03 09:45:00,391.761,13.066_80.268
1,2021-11-03 10:00:00,357.166,13.066_80.268
1,2021-11-03 10:15:00,366.721,13.066_80.268
1,2021-11-03 10:30:00,363.135,13.066_80.268
1,2021-11-03 10:45:00,381.813,13.066_80.268
1,2021-11-03 11:00:00,333.369,13.066_80.268
1,2021-11-03 11:15:00,307.847,13.066_80.268
1,2021-11-03 11:30:00,336.004,13.066_80.268
1,2021-11-03 11:45:00,342.619,13.066_80.268
1,2021-11-03 12:00:00,311.922,13.066_80.268
1,2021-11-03 12:15:00,323.33,13.066_80.268
1,2021-11-03 12:30:00,354.883,13.066_80.268
1,2021-11-03 12:45:00,330.468,13.066_80.268
1,2021-11-03 13:00:00,303.674,13.066_80.268
1,2021-11-03 13:15:00,316.18,13.066_80.268
1,2021-11-03 13:30:00,313.118,13.066_80.268
1,2021-11-03 13:45:00,312.884,13.066_80.268
1,2021-11-03 14:00:00,314.244,13.066_80.268
1,2021-11-03 14:15:00,322.644,13.066_80.268
1,2021-11-03 14:30:00,335.898,13.066_80.268
1,2021-11-03 14:45:00,344.177,13.066_80.268
1,2021-11-03 15:00:00,320.239,13.066_80.268
1,2021-11-03 15:15:00,324.748,13.066_80.268
1,2021-11-03 15:30:00,360.633,13.066_80.268
1,2021-11-03 15:45:00,355.038,13.066_80.268
1,2021-11-03 16:00:00,344.48,13.066_80.268
1,2021-11-03 16:15:00,334.973,13.066_80.268
1,2021-11-03 16:30:00,376.528,13.066_80.268
1,2021-11-03 16:45:00,389.557,13.066_80.268
1,2021-11-03 17:00:00,362.949,13.066_80.268
1,2021-11-03 17:15:00,360.851,13.066_80.268
1,2021-11-03 17:30:00,409.858,13.066_80.268
1,2021-11-03 17:45:00,458.073,13.066_80.268
1,2021-11-03 18:00:00,420.758,13.066_80.268
1,2021-11-03 18:15:00,423.123,13.066_80.268
1,2021-11-03 18:30:00,416.247,13.066_80.268
1,2021-11-03 18:45:00,398.467,13.066_80.268
1,2021-11-03 19:00:00,362.374,13.066_80.268
1,2021-11-03 19:15:00,356.228,13.066_80.268
1,2021-11-03 19:30:00,370.482,13.066_80.268
1,2021-11-03 19:45:00,372.671,13.066_80.268
1,2021-11-03 20:00:00,352.95,13.066_80.268
1,2021-11-03 20:15:00,336.767,13.066_80.268
1,2021-11-03 20:30:00,377.752,13.066_80.268
1,2021-11-03 20:45:00,362.229,13.066_80.268
1,2021-11-03 21:00:00,312.427,13.066_80.268
1,2021-11-03 21:15:00,314.301,13.066_80.268
1,2021-11-03 21:30:00,349.298,13.066_80.268
1,2021-11-03 21:45:00,330.167,13.066_80.268
1,2021-11-03 22:00:00,304.355,13.066_80.268
1,2021-11-03 22:15:00,316.188,13.066_80.268
1,2021-11-03 22:30:00,344.959,13.066_80.268
1,2021-11-03 22:45:00,340.643,13.066_80.268
1,2021-11-03 23:00:00,311.359,13.066_80.268
1,2021-11-03 23:15:00,303.301,13.066_80.268
1,2021-11-03 23:30:00,379.157,13.066_80.268
1,2021-11-03 23:45:00,415.677,13.066_80.268
1,2021-11-04 00:00:00,350.35,13.066_80.268
1,2021-11-04 00:15:00,525.256,13.066_80.268
1,2021-11-04 00:30:00,521.463,13.066_80.268
1,2021-11-04 00:45:00,528.439,13.066_80.268
1,2021-11-04 01:00:00,501.724,13.066_80.268
1,2021-11-04 01:15:00,492.726,13.066_80.268
1,2021-11-04 01:30:00,507.912,13.066_80.268
1,2021-11-04 01:45:00,511.401,13.066_80.268
1,2021-11-04 02:00:00,449.36,13.066_80.268
1,2021-11-04 02:15:00,442.379,13.066_80.268
1,2021-11-04 02:30:00,528.679,13.066_80.268
1,2021-11-04 02:45:00,545.378,13.066_80.268
1,2021-11-04 03:00:00,517.465,13.066_80.268
1,2021-11-04 03:15:00,480.194,13.066_80.268
1,2021-11-04 03:30:00,538.417,13.066_80.268
1,2021-11-04 03:45:00,534.358,13.066_80.268
1,2021-11-04 04:00:00,517.99,13.066_80.268
1,2021-11-04 04:15:00,517.744,13.066_80.268
1,2021-11-04 04:30:00,540.494,13.066_80.268
1,2021-11-04 04:45:00,488.224,13.066_80.268
1,2021-11-04 05:00:00,437.929,13.066_80.268
1,2021-11-04 05:15:00,478.069,13.066_80.268
1,2021-11-04 05:30:00,532.533,13.066_80.268
1,2021-11-04 05:45:00,563.973,13.066_80.268
1,2021-11-04 06:00:00,520.788,13.066_80.268
1,2021-11-04 06:15:00,530.977,13.066_80.268
1,2021-11-04 06:30:00,546.621,13.066_80.268
1,2021-11-04 06:45:00,514.512,13.066_80.268
1,2021-11-04 07:00:00,505.071,13.066_80.268
1,2021-11-04 07:15:00,382.125,13.066_80.268
1,2021-11-04 07:30:00,396.841,13.066_80.268
1,2021-11-04 07:45:00,380.117,13.066_80.268
1,2021-11-04 08:00:00,344.091,13.066_80.268
1,2021-11-04 08:15:00,340.766,13.066_80.268
1,2021-11-04 08:30:00,376.309,13.066_80.268
1,2021-11-04 08:45:00,410.422,13.066_80.268
1,2021-11-04 09:00:00,390.189,13.066_80.268
1,2021-11-04 09:15:00,401.823,13.066_80.268
1,2021-11-04 09:30:00,389.013,13.066_80.268
1,2021-11-04 09:45:00,421.988,13.066_80.268
1,2021-11-04 10:00:00,387.423,13.066_80.268
1,2021-11-04 10:15:00,394.821,13.066_80.268
1,2021-11-04 10:30:00,399.264,13.066_80.268
1,2021-11-04 10:45:00,394.173,13.066_80.268
1,2021-11-04 11:00:00,355.571,13.066_80.268
1,2021-11-04 11:15:00,330.927,13.066_80.268
1,2021-11-04 11:30:00,365.939,13.066_80.268
1,2021-11-04 11:45:00,366.391,13.066_80.268
1,2021-11-04 12:00:00,337.63,13.066_80.268
1,2021-11-04 12:15:00,357.212,13.066_80.268
1,2021-11-04 12:30:00,375.393,13.066_80.268
1,2021-11-04 12:45:00,370.869,13.066_80.268
1,2021-11-04 13:00:00,327.736,13.066_80.268
1,2021-11-04 13:15:00,340.161,13.066_80.268
1,2021-11-04 13:30:00,354.258,13.066_80.268
1,2021-11-04 13:45:00,351.498,13.066_80.268
1,2021-11-04 14:00:00,330.589,13.066_80.268
1,2021-11-04 14:15:00,362.663,13.066_80.268
1,2021-11-04 14:30:00,373.655,13.066_80.268
1,2021-11-04 14:45:00,364.591,13.066_80.268
1,2021-11-04 15:00:00,352.482,13.066_80.268
1,2021-11-04 15:15:00,367.917,13.066_80.268
1,2021-11-04 15:30:00,379.221,13.066_80.268
1,2021-11-04 15:45:00,350.105,13.066_80.268
1,2021-11-04 16:00:00,362.357,13.066_80.268
1,2021-11-04 16:15:00,354.843,13.066_80.268
1,2021-11-04 16:30:00,395.917,13.066_80.268
1,2021-11-04 16:45:00,418.017,13.066_80.268
